zip,type,state,county
72166,STANDARD,AR,Arkansas County
72167,STANDARD,AR,Saline County
72168,STANDARD,AR,Jefferson County
72169,PO BOX,AR,Jackson County
72170,PO BOX,AR,Prairie County
72173,STANDARD,AR,Faulkner County
72175,STANDARD,AR,Jefferson County
72176,STANDARD,AR,Lonoke County
72178,PO BOX,AR,White County
72179,STANDARD,AR,Cleburne County
72180,PO BOX,AR,Pulaski County
72181,STANDARD,AR,Faulkner County
72182,PO BOX,AR,Jefferson County
72183,PO BOX,AR,Pulaski County
72189,UNIQUE,AR,Woodruff County
72190,PO BOX,AR,Pulaski County
72198,STANDARD,AR,Pulaski County
72199,UNIQUE,AR,Pulaski County
72201,STANDARD,AR,Pulaski County
72202,STANDARD,AR,Pulaski County
72203,PO BOX,AR,Pulaski County
72204,STANDARD,AR,Pulaski County
72205,STANDARD,AR,Pulaski County
72206,STANDARD,AR,Pulaski County
72207,STANDARD,AR,Pulaski County
72209,STANDARD,AR,Pulaski County
72210,STANDARD,AR,Pulaski County
72211,STANDARD,AR,Pulaski County
72212,STANDARD,AR,Pulaski County
72214,PO BOX,AR,Pulaski County
72215,PO BOX,AR,Pulaski County
72216,PO BOX,AR,Pulaski County
72217,PO BOX,AR,Pulaski County
72219,PO BOX,AR,Pulaski County
72221,PO BOX,AR,Pulaski County
72222,PO BOX,AR,Pulaski County
72223,STANDARD,AR,Pulaski County
72225,PO BOX,AR,Pulaski County
72227,STANDARD,AR,Pulaski County
72231,PO BOX,AR,Pulaski County
72255,UNIQUE,AR,
72260,PO BOX,AR,Pulaski County
72295,PO BOX,AR,Pulaski County
72301,STANDARD,AR,Crittenden County
72303,PO BOX,AR,Crittenden County
72310,PO BOX,AR,Mississippi County
72311,PO BOX,AR,Lee County
72312,PO BOX,AR,Phillips County
72313,PO BOX,AR,Mississippi County
72315,STANDARD,AR,Mississippi County
72316,PO BOX,AR,Mississippi County
72319,PO BOX,AR,Mississippi County
72320,STANDARD,AR,Lee County
72321,PO BOX,AR,Mississippi County
72322,PO BOX,AR,St. Francis County
72324,STANDARD,AR,Cross County
72325,PO BOX,AR,Crittenden County
72326,STANDARD,AR,St. Francis County
72327,STANDARD,AR,Crittenden County
72328,PO BOX,AR,Phillips County
72329,PO BOX,AR,Mississippi County
72330,STANDARD,AR,Mississippi County
72331,STANDARD,AR,Crittenden County
72332,PO BOX,AR,Crittenden County
72333,STANDARD,AR,Phillips County
72335,STANDARD,AR,St. Francis County
72336,PO BOX,AR,St. Francis County
72338,STANDARD,AR,Mississippi County
72339,PO BOX,AR,Crittenden County
72340,PO BOX,AR,St. Francis County
72341,PO BOX,AR,Lee County
72342,STANDARD,AR,Phillips County
72346,STANDARD,AR,St. Francis County
72347,STANDARD,AR,Cross County
72348,STANDARD,AR,St. Francis County
72350,STANDARD,AR,Mississippi County
72351,PO BOX,AR,Mississippi County
72352,PO BOX,AR,Lee County
72353,PO BOX,AR,Phillips County
72354,STANDARD,AR,Poinsett County
72355,STANDARD,AR,Phillips County
72358,STANDARD,AR,Mississippi County
72359,PO BOX,AR,St. Francis County
72360,STANDARD,AR,Lee County
72364,STANDARD,AR,Crittenden County
72365,STANDARD,AR,Poinsett County
72366,STANDARD,AR,Phillips County
72367,PO BOX,AR,Phillips County
72368,STANDARD,AR,Lee County
72369,PO BOX,AR,Phillips County
72370,STANDARD,AR,Mississippi County
72372,STANDARD,AR,St. Francis County
72373,STANDARD,AR,Cross County
72374,STANDARD,AR,Phillips County
72376,STANDARD,AR,Crittenden County
72377,PO BOX,AR,Poinsett County
72379,PO BOX,AR,Desha County
72383,PO BOX,AR,Phillips County
72384,STANDARD,AR,Crittenden County
72386,STANDARD,AR,Poinsett County
72387,PO BOX,AR,Cross County
72389,PO BOX,AR,Phillips County
72390,STANDARD,AR,Phillips County
72391,PO BOX,AR,Mississippi County
72392,STANDARD,AR,St. Francis County
72394,STANDARD,AR,St. Francis County
72395,STANDARD,AR,Mississippi County
72396,STANDARD,AR,Cross County
72401,STANDARD,AR,Craighead County
72402,PO BOX,AR,Craighead County
72403,PO BOX,AR,Craighead County
72404,STANDARD,AR,Craighead County
72410,STANDARD,AR,Lawrence County
72411,STANDARD,AR,Craighead County
72412,STANDARD,AR,Greene County
72413,STANDARD,AR,Randolph County
72414,STANDARD,AR,Craighead County
72415,STANDARD,AR,Lawrence County
72416,STANDARD,AR,Craighead County
72417,STANDARD,AR,Craighead County
72419,STANDARD,AR,Craighead County
72421,STANDARD,AR,Craighead County
72422,STANDARD,AR,Clay County
72424,PO BOX,AR,Clay County
72425,STANDARD,AR,Greene County
72426,PO BOX,AR,Mississippi County
72427,PO BOX,AR,Craighead County
72428,STANDARD,AR,Mississippi County
72429,STANDARD,AR,Poinsett County
72430,STANDARD,AR,Clay County
72431,PO BOX,AR,Jackson County
72432,STANDARD,AR,Poinsett County
72433,STANDARD,AR,Lawrence County
72434,STANDARD,AR,Lawrence County
72435,STANDARD,AR,Clay County
72436,STANDARD,AR,Greene County
72437,STANDARD,AR,Craighead County
72438,STANDARD,AR,Mississippi County
72439,STANDARD,AR,Greene County
72440,STANDARD,AR,Lawrence County
72441,PO BOX,AR,Clay County
72442,STANDARD,AR,Mississippi County
72443,STANDARD,AR,Greene County
72444,STANDARD,AR,Randolph County
72445,PO BOX,AR,Lawrence County
72447,STANDARD,AR,Craighead County
72449,PO BOX,AR,Randolph County
72450,STANDARD,AR,Greene County
72451,PO BOX,AR,Greene County
72453,STANDARD,AR,Clay County
72454,STANDARD,AR,Clay County
72455,STANDARD,AR,Randolph County
72456,STANDARD,AR,Clay County
72457,PO BOX,AR,Lawrence County
72458,STANDARD,AR,Lawrence County
72459,STANDARD,AR,Lawrence County
72460,STANDARD,AR,Randolph County
72461,STANDARD,AR,Clay County
72462,PO BOX,AR,Randolph County
72464,PO BOX,AR,Clay County
72465,PO BOX,AR,Lawrence County
72466,STANDARD,AR,Lawrence County
72467,PO BOX,AR,Craighead County
72469,STANDARD,AR,Lawrence County
72470,STANDARD,AR,Clay County
72471,STANDARD,AR,Jackson County
72472,STANDARD,AR,Poinsett County
72473,STANDARD,AR,Jackson County
72474,PO BOX,AR,Greene County
72475,PO BOX,AR,Poinsett County
72476,STANDARD,AR,Lawrence County
72478,STANDARD,AR,Randolph County
72479,STANDARD,AR,Poinsett County
72482,STANDARD,AR,Sharp County
72501,STANDARD,AR,Independence County
72503,PO BOX,AR,Independence County
72512,STANDARD,AR,Izard County
72513,STANDARD,AR,Sharp County
72515,STANDARD,AR,Fulton County
72517,STANDARD,AR,Izard County
72519,STANDARD,AR,Izard County
72520,STANDARD,AR,Fulton County
72521,STANDARD,AR,Sharp County
72522,STANDARD,AR,Independence County
72523,STANDARD,AR,Cleburne County
72524,STANDARD,AR,Independence County
72525,PO BOX,AR,Fulton County
72526,PO BOX,AR,Independence County
72527,STANDARD,AR,Independence County
72528,STANDARD,AR,Izard County
72529,STANDARD,AR,Sharp County
72530,STANDARD,AR,Cleburne County
72531,STANDARD,AR,Fulton County
72532,STANDARD,AR,Sharp County
72533,STANDARD,AR,Stone County
72534,STANDARD,AR,Independence County
72536,STANDARD,AR,Izard County
72537,STANDARD,AR,Baxter County
72538,STANDARD,AR,Fulton County
72539,STANDARD,AR,Fulton County
72540,STANDARD,AR,Izard County
72542,STANDARD,AR,Sharp County
72543,STANDARD,AR,Cleburne County
72544,STANDARD,AR,Baxter County
72545,UNIQUE,AR,Cleburne County
72546,STANDARD,AR,Cleburne County
72550,STANDARD,AR,Independence County
72553,PO BOX,AR,Independence County
72554,STANDARD,AR,Fulton County
72555,STANDARD,AR,Stone County
72556,STANDARD,AR,Izard County
72560,STANDARD,AR,Stone County
72561,STANDARD,AR,Izard County
72562,STANDARD,AR,Independence County
72564,STANDARD,AR,Independence County
72565,STANDARD,AR,Izard County
72566,STANDARD,AR,Izard County
72567,STANDARD,AR,Stone County
72568,STANDARD,AR,Independence County
72569,STANDARD,AR,Sharp County
72571,STANDARD,AR,Independence County
72572,STANDARD,AR,Lawrence County
72573,STANDARD,AR,Izard County
72575,PO BOX,AR,Independence County
72576,STANDARD,AR,Fulton County
72577,STANDARD,AR,Izard County
72578,STANDARD,AR,Fulton County
72579,STANDARD,AR,Independence County
72581,STANDARD,AR,Cleburne County
72583,STANDARD,AR,Fulton County
72584,STANDARD,AR,Izard County
72585,STANDARD,AR,Izard County
72587,STANDARD,AR,Izard County
72601,STANDARD,AR,Boone County
72602,PO BOX,AR,Boone County
72611,STANDARD,AR,Carroll County
72613,PO BOX,AR,Carroll County
72615,PO BOX,AR,Boone County
72616,STANDARD,AR,Carroll County
72617,STANDARD,AR,Baxter County
72619,STANDARD,AR,Marion County
72623,STANDARD,AR,Baxter County
72624,STANDARD,AR,Newton County
72626,STANDARD,AR,Baxter County
72628,STANDARD,AR,Newton County
72629,STANDARD,AR,Van Buren County
72630,PO BOX,AR,Boone County
72631,STANDARD,AR,Carroll County
72632,STANDARD,AR,Carroll County
72633,STANDARD,AR,Boone County
72634,STANDARD,AR,Marion County
72635,STANDARD,AR,Baxter County
72636,PO BOX,AR,Searcy County
72638,STANDARD,AR,Carroll County
72639,STANDARD,AR,Searcy County
72640,STANDARD,AR,Newton County
72641,STANDARD,AR,Newton County
72642,STANDARD,AR,Baxter County
72644,STANDARD,AR,Boone County
72645,STANDARD,AR,Searcy County
72648,STANDARD,AR,Newton County
72650,STANDARD,AR,Searcy County
72651,STANDARD,AR,Baxter County
72653,STANDARD,AR,Baxter County
72654,PO BOX,AR,Baxter County
72655,STANDARD,AR,Newton County
72657,STANDARD,AR,Stone County
72658,STANDARD,AR,Baxter County
72659,STANDARD,AR,Baxter County
72660,STANDARD,AR,Carroll County
72661,STANDARD,AR,Marion County
72662,STANDARD,AR,Boone County
72663,STANDARD,AR,Stone County
72666,STANDARD,AR,Newton County
72668,STANDARD,AR,Marion County
72669,PO BOX,AR,Searcy County
72670,STANDARD,AR,Newton County
72672,PO BOX,AR,Marion County
72675,STANDARD,AR,Searcy County
72677,PO BOX,AR,Marion County
72679,STANDARD,AR,Pope County
72680,STANDARD,AR,Stone County
72682,STANDARD,AR,Marion County
72683,STANDARD,AR,Newton County
72685,STANDARD,AR,Newton County
72686,STANDARD,AR,Searcy County
72687,STANDARD,AR,Marion County
72701,STANDARD,AR,Washington County
72702,PO BOX,AR,Washington County
72703,STANDARD,AR,Washington County
72704,STANDARD,AR,Washington County
72711,PO BOX,AR,Benton County
72712,STANDARD,AR,Benton County
72714,STANDARD,AR,Benton County
72715,STANDARD,AR,Benton County
72716,UNIQUE,AR,Benton County
72717,STANDARD,AR,Washington County
72718,STANDARD,AR,Benton County
72719,STANDARD,AR,Benton County
72721,STANDARD,AR,Madison County
72722,STANDARD,AR,Benton County
72727,STANDARD,AR,Washington County
72728,PO BOX,AR,Benton County
72729,STANDARD,AR,Washington County
72730,STANDARD,AR,Washington County
72732,STANDARD,AR,Benton County
72733,PO BOX,AR,Benton County
72734,STANDARD,AR,Benton County
72735,PO BOX,AR,Washington County
72736,STANDARD,AR,Benton County
72737,PO BOX,AR,Washington County
72738,STANDARD,AR,Madison County
72739,STANDARD,AR,Benton County
72740,STANDARD,AR,Madison County
72741,PO BOX,AR,Washington County
72742,STANDARD,AR,Madison County
72744,STANDARD,AR,Washington County
72745,STANDARD,AR,Benton County
72747,STANDARD,AR,Benton County
72749,STANDARD,AR,Washington County
72751,STANDARD,AR,Benton County
72752,STANDARD,AR,Madison County
72753,STANDARD,AR,Washington County
72756,STANDARD,AR,Benton County
72757,PO BOX,AR,Benton County
72758,STANDARD,AR,Benton County
72760,STANDARD,AR,Madison County
72761,STANDARD,AR,Benton County
72762,STANDARD,AR,Washington County
72764,STANDARD,AR,Washington County
72765,PO BOX,AR,Washington County
72766,PO BOX,AR,Washington County
72768,STANDARD,AR,Benton County
72769,STANDARD,AR,Washington County
72770,PO BOX,AR,Washington County
72773,STANDARD,AR,Madison County
72774,STANDARD,AR,Washington County
72776,STANDARD,AR,Madison County
72801,STANDARD,AR,Pope County
72802,STANDARD,AR,Pope County
72811,PO BOX,AR,Pope County
72812,PO BOX,AR,Pope County
72820,PO BOX,AR,Franklin County
72821,STANDARD,AR,Franklin County
72823,STANDARD,AR,Pope County
72824,STANDARD,AR,Yell County
72826,PO BOX,AR,Logan County
72827,STANDARD,AR,Yell County
72828,STANDARD,AR,Yell County
72829,PO BOX,AR,Yell County
72830,STANDARD,AR,Johnson County
72832,STANDARD,AR,Johnson County
72833,STANDARD,AR,Yell County
72834,STANDARD,AR,Yell County
72835,STANDARD,AR,Logan County
72837,STANDARD,AR,Pope County
72838,STANDARD,AR,Yell County
72839,STANDARD,AR,Johnson County
72840,STANDARD,AR,Johnson County
72841,STANDARD,AR,Scott County
72842,STANDARD,AR,Yell County
72843,STANDARD,AR,Pope County
72845,STANDARD,AR,Johnson County
72846,STANDARD,AR,Johnson County
72847,STANDARD,AR,Pope County
72851,STANDARD,AR,Logan County
72852,STANDARD,AR,Johnson County
72853,STANDARD,AR,Yell County
72854,STANDARD,AR,Johnson County
72855,STANDARD,AR,Logan County
72856,STANDARD,AR,Newton County
72857,STANDARD,AR,Yell County
72858,STANDARD,AR,Pope County
72860,STANDARD,AR,Yell County
72863,STANDARD,AR,Logan County
72865,STANDARD,AR,Logan County
72901,STANDARD,AR,Sebastian County
72902,PO BOX,AR,Sebastian County
72903,STANDARD,AR,Sebastian County
72904,STANDARD,AR,Sebastian County
72905,UNIQUE,AR,Sebastian County
72906,PO BOX,AR,Sebastian County
72908,STANDARD,AR,Sebastian County
72913,PO BOX,AR,Sebastian County
72914,PO BOX,AR,Sebastian County
72916,STANDARD,AR,Sebastian County
72917,PO BOX,AR,Sebastian County
72918,PO BOX,AR,Sebastian County
72919,UNIQUE,AR,Sebastian County
72921,STANDARD,AR,Crawford County
72923,STANDARD,AR,Sebastian County
72926,STANDARD,AR,Scott County
72927,STANDARD,AR,Logan County
72928,STANDARD,AR,Franklin County
72930,STANDARD,AR,Franklin County
72932,STANDARD,AR,Crawford County
72933,STANDARD,AR,Franklin County
72934,STANDARD,AR,Crawford County
72935,PO BOX,AR,Crawford County
72936,STANDARD,AR,Sebastian County
72937,STANDARD,AR,Sebastian County
72938,STANDARD,AR,Sebastian County
72940,STANDARD,AR,Sebastian County
72941,STANDARD,AR,Sebastian County
72943,STANDARD,AR,Logan County
72944,STANDARD,AR,Sebastian County
72945,PO BOX,AR,Sebastian County
72946,STANDARD,AR,Crawford County
72947,STANDARD,AR,Crawford County
72948,STANDARD,AR,Crawford County
72949,STANDARD,AR,Franklin County
72950,STANDARD,AR,Scott County
72951,STANDARD,AR,Logan County
72952,STANDARD,AR,Crawford County
72955,STANDARD,AR,Crawford County
72956,STANDARD,AR,Crawford County
72957,PO BOX,AR,Crawford County
72958,STANDARD,AR,Scott County
72959,STANDARD,AR,Washington County
73001,PO BOX,OK,Caddo County
73002,STANDARD,OK,Grady County
73003,STANDARD,OK,Oklahoma County
73004,STANDARD,OK,Grady County
73005,STANDARD,OK,Caddo County
73006,STANDARD,OK,Caddo County
73007,STANDARD,OK,Oklahoma County
73008,STANDARD,OK,Oklahoma County
73009,STANDARD,OK,Caddo County
73010,STANDARD,OK,McClain County
73011,STANDARD,OK,Grady County
73012,STANDARD,OK,Oklahoma County
73013,STANDARD,OK,Oklahoma County
73014,STANDARD,OK,Canadian County
73015,STANDARD,OK,Caddo County
73016,STANDARD,OK,Logan County
73017,STANDARD,OK,Caddo County
73018,STANDARD,OK,Grady County
73019,UNIQUE,OK,Cleveland County
73020,STANDARD,OK,Oklahoma County
73021,STANDARD,OK,Washita County
73022,PO BOX,OK,Canadian County
73023,PO BOX,OK,Grady County
73024,STANDARD,OK,Washita County
73025,STANDARD,OK,Oklahoma County
73026,STANDARD,OK,Cleveland County
73027,STANDARD,OK,Payne County
73028,STANDARD,OK,Logan County
73029,STANDARD,OK,Caddo County
73030,STANDARD,OK,Murray County
73031,PO BOX,OK,McClain County
73032,PO BOX,OK,Murray County
73033,PO BOX,OK,Caddo County
73034,STANDARD,OK,Oklahoma County
73036,STANDARD,OK,Canadian County
73038,STANDARD,OK,Caddo County
73039,PO BOX,OK,Murray County
73040,STANDARD,OK,Blaine County
73041,STANDARD,OK,Kiowa County
73042,STANDARD,OK,Caddo County
73043,STANDARD,OK,Blaine County
73044,STANDARD,OK,Logan County
73045,STANDARD,OK,Oklahoma County
73047,STANDARD,OK,
73048,STANDARD,OK,Caddo County
73049,STANDARD,OK,Oklahoma County
73050,PO BOX,OK,Logan County
73051,STANDARD,OK,Cleveland County
73052,STANDARD,OK,Garvin County
73053,STANDARD,OK,Caddo County
73054,STANDARD,OK,Oklahoma County
73055,STANDARD,OK,Stephens County
73056,STANDARD,OK,Logan County
73057,STANDARD,OK,Garvin County
73058,STANDARD,OK,Logan County
73059,STANDARD,OK,Grady County
73061,STANDARD,OK,Noble County
73062,STANDARD,OK,Kiowa County
73063,STANDARD,OK,Logan County
73064,STANDARD,OK,Canadian County
73065,STANDARD,OK,McClain County
73066,PO BOX,OK,Oklahoma County
73067,STANDARD,OK,Grady County
73068,STANDARD,OK,Cleveland County
73069,STANDARD,OK,Cleveland County
73070,PO BOX,OK,Cleveland County
73071,STANDARD,OK,Cleveland County
73072,STANDARD,OK,Cleveland County
73073,STANDARD,OK,Logan County
73074,STANDARD,OK,Garvin County
73075,STANDARD,OK,Garvin County
73077,STANDARD,OK,Noble County
73078,STANDARD,OK,Canadian County
73079,STANDARD,OK,Grady County
73080,STANDARD,OK,McClain County
73082,STANDARD,OK,Grady County
73083,PO BOX,OK,Oklahoma County
73084,STANDARD,OK,Oklahoma County
73085,PO BOX,OK,Canadian County
73086,STANDARD,OK,Murray County
73089,STANDARD,OK,Grady County
73090,STANDARD,OK,Canadian County
73092,STANDARD,OK,Grady County
73093,STANDARD,OK,McClain County
73094,STANDARD,OK,Caddo County
73095,STANDARD,OK,McClain County
73096,STANDARD,OK,Custer County
73097,PO BOX,OK,Oklahoma County
73098,STANDARD,OK,Garvin County
73099,STANDARD,OK,Canadian County
73101,PO BOX,OK,Oklahoma County
73102,STANDARD,OK,Oklahoma County
73103,STANDARD,OK,Oklahoma County
73104,STANDARD,OK,Oklahoma County
73105,STANDARD,OK,Oklahoma County
73106,STANDARD,OK,Oklahoma County
73107,STANDARD,OK,Oklahoma County
73108,STANDARD,OK,Oklahoma County
73109,STANDARD,OK,Oklahoma County
73110,STANDARD,OK,Oklahoma County
73111,STANDARD,OK,Oklahoma County
73112,STANDARD,OK,Oklahoma County
73113,PO BOX,OK,Oklahoma County
73114,STANDARD,OK,Oklahoma County
73115,STANDARD,OK,Oklahoma County
73116,STANDARD,OK,Oklahoma County
73117,STANDARD,OK,Oklahoma County
73118,STANDARD,OK,Oklahoma County
73119,STANDARD,OK,Oklahoma County
73120,STANDARD,OK,Oklahoma County
73121,STANDARD,OK,Oklahoma County
73122,STANDARD,OK,Oklahoma County
73123,PO BOX,OK,Oklahoma County
73124,PO BOX,OK,Oklahoma County
73125,PO BOX,OK,Oklahoma County
73126,PO BOX,OK,Oklahoma County
73127,STANDARD,OK,Oklahoma County
73128,STANDARD,OK,Canadian County
73129,STANDARD,OK,Oklahoma County
73130,STANDARD,OK,Oklahoma County
73131,STANDARD,OK,Oklahoma County
73132,STANDARD,OK,Oklahoma County
73134,STANDARD,OK,Oklahoma County
73135,STANDARD,OK,Oklahoma County
73136,PO BOX,OK,Oklahoma County
73137,PO BOX,OK,Oklahoma County
73139,STANDARD,OK,Oklahoma County
73140,PO BOX,OK,Oklahoma County
73141,STANDARD,OK,Oklahoma County
73142,STANDARD,OK,Oklahoma County
73143,PO BOX,OK,Oklahoma County
73144,PO BOX,OK,Oklahoma County
73145,STANDARD,OK,Oklahoma County
73146,PO BOX,OK,Oklahoma County
73147,PO BOX,OK,Oklahoma County
73148,PO BOX,OK,Oklahoma County
73149,STANDARD,OK,Oklahoma County
73150,STANDARD,OK,Oklahoma County
73151,STANDARD,OK,Oklahoma County
73152,PO BOX,OK,Oklahoma County
73153,PO BOX,OK,Oklahoma County
73154,PO BOX,OK,Oklahoma County
73155,PO BOX,OK,Oklahoma County
73156,PO BOX,OK,Oklahoma County
73157,PO BOX,OK,Oklahoma County
73159,STANDARD,OK,Oklahoma County
73160,STANDARD,OK,Cleveland County
73162,STANDARD,OK,Oklahoma County
73163,STANDARD,OK,Oklahoma County
73164,PO BOX,OK,Oklahoma County
73165,STANDARD,OK,Cleveland County
73167,STANDARD,OK,Oklahoma County
73169,STANDARD,OK,Oklahoma County
73170,STANDARD,OK,Cleveland County
73172,PO BOX,OK,Oklahoma County
73173,STANDARD,OK,Cleveland County
73178,PO BOX,OK,Oklahoma County
73179,STANDARD,OK,Oklahoma County
73184,UNIQUE,OK,Oklahoma County
73185,UNIQUE,OK,Oklahoma County
73189,PO BOX,OK,Oklahoma County
73190,UNIQUE,OK,Oklahoma County
73193,UNIQUE,OK,Oklahoma County
73194,UNIQUE,OK,Oklahoma County
73195,STANDARD,OK,Oklahoma County
73196,UNIQUE,OK,Oklahoma County
73197,UNIQUE,OK,Oklahoma County
73198,UNIQUE,OK,Oklahoma County
73199,UNIQUE,OK,Oklahoma County
73301,UNIQUE,TX,Travis County
73344,UNIQUE,TX,Travis County
73401,STANDARD,OK,Carter County
73402,PO BOX,OK,Carter County
73403,PO BOX,OK,Carter County
73425,PO BOX,OK,Stephens County
73430,STANDARD,OK,Love County
73432,STANDARD,OK,Johnston County
73433,STANDARD,OK,Garvin County
73434,STANDARD,OK,Garvin County
73435,PO BOX,OK,Carter County
73436,PO BOX,OK,Carter County
73437,STANDARD,OK,Carter County
73438,STANDARD,OK,Carter County
73439,STANDARD,OK,Marshall County
73440,STANDARD,OK,Marshall County
73441,STANDARD,OK,Love County
73442,STANDARD,OK,Stephens County
73443,STANDARD,OK,Carter County
73444,STANDARD,OK,Garvin County
73446,STANDARD,OK,Marshall County
73447,STANDARD,OK,Johnston County
73448,STANDARD,OK,Love County
73449,STANDARD,OK,Bryan County
73450,STANDARD,OK,Johnston County
73451,STANDARD,OK,
73453,STANDARD,OK,Love County
73454,STANDARD,OK,
73455,PO BOX,OK,Johnston County
73456,STANDARD,OK,Jefferson County
73458,STANDARD,OK,Carter County
73459,STANDARD,OK,Love County
73460,STANDARD,OK,Johnston County
73461,STANDARD,OK,Johnston County
73463,STANDARD,OK,Carter County
73481,STANDARD,OK,Carter County
73487,PO BOX,OK,Carter County
73488,STANDARD,OK,Carter County
73491,PO BOX,OK,Stephens County
73501,STANDARD,OK,Comanche County
73502,PO BOX,OK,Comanche County
73503,STANDARD,OK,Comanche County
73505,STANDARD,OK,Comanche County
73506,PO BOX,OK,Comanche County
73507,STANDARD,OK,Comanche County
73520,PO BOX,OK,Jefferson County
73521,STANDARD,OK,Jackson County
73522,PO BOX,OK,Jackson County
73523,STANDARD,OK,Jackson County
73526,STANDARD,OK,Jackson County
73527,STANDARD,OK,Comanche County
73528,STANDARD,OK,Tillman County
73529,STANDARD,OK,Stephens County
73530,STANDARD,OK,Tillman County
73531,STANDARD,OK,Cotton County
73532,STANDARD,OK,Jackson County
73533,STANDARD,OK,Stephens County
73534,PO BOX,OK,Stephens County
73536,UNIQUE,OK,Stephens County
73537,STANDARD,OK,Jackson County
73538,STANDARD,OK,Comanche County
